data_id, sku_id, title
582617765958, 4611686601045153862, 屈臣氏 Hair Recipe发之食谱无花果洗护套装 清爽丰盈洗发水 
574150409663, 4611686592577797567, 欧莱雅大金瓶奇焕炫亮两件套440ml*2 洗发水精油护发素套装 
555784858273, 4035432255584, 施华蔻洗护羊绒脂洗发水护发素套装女士补水柔顺修护染烫受损 
532037880865, 3933584259083, 施华蔻8金无硅油蓬松洗发水护发素套装男女控油精油防毛躁干枯 
588555610467, 4014809269531, RYO/吕 吕(Ryo)含光耀护金萃养护洗发水400ml 
525875741414, 4063244814486, L＇oreal/欧莱雅 透明质酸水润72h去屑洗发露倍爽 
21038996112, 3899484517810, L＇oreal/欧莱雅 精油润养3X洗发露 
588354797620, 4192395110917, 清扬洗发水清扬男士去屑洗发露活力运动薄荷型200ml 500ml 1000ml 
521395091787, 4081233003365, 清扬洗发水去屑止痒控油樱花男女洗发露洗头膏旗舰店官方旗舰正品 
595711080707, 4141791377937, 清扬去屑洗发水 650ml 樱花沁爽 持久留香氨基酸 洗发露 全家男女 
535926151860, 4611686554353539764, 资生堂惠润绿野芳香洗护套装替换装400ml*2袋洗发水护发素2件套 
586754537980, 3988671409697, 飘柔洗发水1000ml*2瓶家庭装男女去油去屑止痒控油旗舰店官方旗舰 
568337545010, 3632555424401, 博倩 香氛洗发乳 
541412947791, 4611686559840335695, 日本 esprincess公主魔法香气无硅洗发水护发素洗护套装滋养头发 
544852666144, 4042259409624, 好迪 好迪精华素洗发水750ml丝质顺滑 
533890557189, 4116925025823, Aekyung/爱敬 可希丝挚爱香氛洗发露 
562035759480, 4158978347355, SOVYA/索薇娅 姜花臻养修护洗护套组 
576580181663, 4611686595007569567, A’Gensn/安安金纯 橄榄油去屑柔顺洗发露 
578239260964, 3999181018397, Sivia/仙维娜 清爽去油去屑洗发露 
589167814541, 4191870458955, 日本amino mason洗发水氨基酸无硅油修护男女清爽控油洗发露450ml 
556828156371, 4611686575255544275, 植观氨基酸洗发水护发素洗护套装去屑止痒控油清爽洗头膏露男女 
556803161035, 3594620365262, botanist 修护洗发水 
591981002056, 4241140667897, LAHAR POWER/原泥动力 姜泥头皮养护洗发水 
575844761458, 3785879501267, Living Proof 丰盈洗发水236ml 
592558473915, 4081722596087, 海瑟薇氨基酸生姜洗发水蓬松滋养柔顺修复发根去屑男女士洗头膏 
587805856457, 4174571646772, Shiseido/资生堂 ROSARIUM玫瑰园天然玫瑰香洗发水 
548313443285, 3490078562083, 徽歌 女人香洗发水加护发素 
580904574632, 4611686599331962536, PWU朴物大美小苍兰无硅油洗发水护发素香氛沐浴露组合套装3瓶装 
576478992387, 3966032414830, 日本资生堂丝蓓绮洗发水护发素套装315ml*2 自然花香修复头发毛躁 
9326649794, 4611686027754037698, 水之密语净澄水活洗发露600ml倍润型修护凝润水护资生堂洗发水女 
575332652987, 3777364860684, CABELO/卡蓓诺 育发洗发水（加强型） 
594392661285, 4163829329820, 蜗蜗免洗喷雾头发去油蓬松神器去异味懒人免水洗头发喷雾洗发水 
565554442670, 4129519241902, CYNOS/伊诺思 酸性洗发水 
592534094872, 4611686610961482776, 资生堂护理道专业美发防脱育发洗护套装 生发精华液 防掉发洗发水 
573984983421, 3916338671681, b2v 墨藻丝滑修护洗发水 
559836708047, 3752197751678, Batiste/碧缇丝 免水洗发喷雾多香型 
597138515764, 4322353071641, 日本进口资生堂惠润鲜花芳香绿野芳香男士女士600ml洗发露 洗发水 
539194312886, 4611686557621700790, 植观氨基酸蓬松洗发水修护护发素套装251g*2丰盈蓬松滋养修护头发 
544802989589, 3447969687822, SOFTTO/索芙特 防脱育发香波 
591759356193, 4158940648939, 韩国mba防脱发洗发水防脱增发密发生发神器男女士增长育发生发液 
542242353309, 4300969414530, EUSEMIA/欧善美 男士赋活洗发水 
566231922607, 4090505333636, A’Gensn/安安金纯 男士清爽控油洗发水 
577989910548, 4169239454955, Danz/丹姿 丹姿丝维丽香氛洗发乳（臻致修护） 
591893402098, 4070488285152, EUSEMIA/欧善美 欧善美男士洗发露 
547702587959, 4035126582739, A’kin 迷迭香洗发水 
593820634875, 4104746361456, 霸王 姜汁温养去屑洗发液 
576880799229, 3798476276817, 日本资生堂丝蓓绮洗发水护发素套装315ml*2 男女士清爽控油去头屑 
581440481175, 4138273397759, syoss丝蕴无硅水润750ml洗发水男女洗护套装控油去屑水润保湿润发 
15611846473, 60060578240, ie点 活力固发洗护套组 
570966455125, 3685477080009, 丝域（化妆品） 桉净洗发露 
580477731502, 4031698782238, REVEUR 头皮养护型洗发水 
563843949850, 3937159328175, 隆力奇清爽控油洗发水正品家庭装男女士冼发去屑止痒去头屑洗头膏 
532653857886, 4036951225259, 杜兰轩尼丝 老姜乌黑浓密洗发浆 
45597062957, 87380017634, 罗曼诺正品无硅油洗发水沐浴露男套装去屑控油清凉薄荷洗发液男士 
544578371698, 4029049255078, 真姿彩香水洗发水1L+沐浴露1L持久留香洗沐套装 男女洗头水家庭装 
560141830112, 3497941041587, Leonor Greyl 植物均衡洗发露 
530933232969, 4611686549360620873, Mustela妙思乐婴幼儿洗发露200ml 温和无泪洗发水法国原装进口 
578227987806, 3823336488001, Perfumelife/香鉴 天然香氛洗发水 
561168937597, 4020917175594, SCENT LIBRARY/气味图书馆 香氛无硅油洗发露 
556620744303, 3854220460767, SYOSS/丝蕴 去油净屑洗发露 
