data_id, sku_id, title
22473351396, 63109453067, Schwarzkopf/施华蔻 水凝胶原修护洗发露 
543549355027, 4611686561976742931, Schwarzkopf/施华蔻 8金纯盈润精油旅行装 
44932029026, 83498341924, Shiseido/资生堂 惠润柔净洗发露(鲜花芳香) 
45183822335, 90026635592, 资生堂惠润无硅油洗发水套装柔净鲜花芳香洗发露600ml*2 柔软顺滑 
37501381459, 3172080534183, 清扬洗发水男士去屑止痒洗头膏洗发露清爽控油型官方正品 
528313132906, 4071771681604, 清扬洗发水男女通用去屑洗头膏洗发露樱花沁爽型官方正品 
570010418722, 3832880554098, CLEAR/清扬 去屑洗发露樱花沁爽型 
587147117569, 4096469073410, Dove/多芬 柔顺盈润洗发露 
595711080707, 4141791377937, 清扬去屑洗发水 650ml 樱花沁爽 持久留香氨基酸 洗发露 全家男女 
572627317864, 3894072578374, 韩国Ryo红吕洗发水中草药修复烫染损伤男女滋润改善毛躁400ml*2瓶 
580100012421, 4034781515432, 韩国Ryo红吕洗发水中草药修复烫染损伤男女滋润改善毛躁400ml*3瓶 
531142489025, 3206070485692, SOFTTO/索芙特 汉草6级防脱防脱育发香波 
585173375538, 4321769590327, 茀洛莉娅 　米雅诗防脱洗发露 
541966313759, 3255849177323, 六神无硅油人参柔顺洗发水720ml男女通用洗发露洗发乳改善干燥 
573323701294, 3957909948682, 云南白药养元青洗发水 小养普洱茶控油500ml 无硅油洗头膏男女 
583154609799, 4611686601581997703, 【推荐套装】triptychoflune三谷洗发水护发沐浴套组嫩滑蓬松控油 
565099592594, 3865724653799, davines/大卫尼斯 自然亮泽洗发水250ml 
569515849700, 4317588510577, mese/美多丝 水漾丝滑洗发水 
593742116175, 4107224044650, 飘柔洗发水护发素套装香水型香味持久留香男女控油旗舰店官方旗舰 
573783593507, 4101534784061, b2v 墨藻丰盈修护洗发水 
575140146668, 3938283003999, PAHKEN/帕克 迷迭香非离子洗发水护发素沐浴露 
587568858435, 4167101415148, 遇见香芬官方旗舰黑裙洗发水护发素沐浴露 洗护三件套装洗头膏小 
558837370542, 4611686577264758446, 黛丝恩Moist Diane摩洛哥精油无硅油日本洗发水护发素套装500ml 
533233737824, 3181901424744, Shiseido/资生堂 护理道露蜜焕彩洗发露 
543204216314, 3268327389528, Bio Secure/安悦 滋养平衡洗发露 
578103223728, 4249854782039, Danz/丹姿 香氛洗护-300g丹姿丝维丽香氛洗发乳（奢养柔顺） 
576666864853, 4073171786370, HAIR RECIPE/发の食谱 Hair Recipe发之食谱苹果姜滋养无硅油水果洗发水280ml+280g进口 
563138064574, 4010226162363, George caroll/乔治卡罗尔 乐缘海洋香水洗发水沐浴露 
556903329248, 4611686575330717152, 蜂花樱花沐浴露无硅油啤酒花生姜洗发水护发素洗护套装550ml*3 
535659666517, 3926919119150, Difaso/蒂花之秀 奢养修护洗发萃乳(臻宠修护柔韧丝滑) 
587224057619, 4163789039220, Ficce Code 菲诗蔻 生姜健发洗发水 
594180340134, 4284590042726, Aussie袋鼠凝雾去油蓬松便携免洗头发喷雾干发清爽女180ml 
588145193121, 4176743514427, Skin Menu/肌肤之食 海盐去屑控油洗发膏 
577391772981, 3817530053927, Living Proof 每日圆满干洗喷雾 
587645936029, 4007837024718, 舒冠 洗发水 
575520942444, 3776108888004, HERCODO/草安堂 薰衣草洗发水750ml 
587221204408, 3998450141359, COCOESSENCE/遇见香芬 洗发水沐浴露 
565102825070, 4611686583530212974, 黛丝恩Moist Diane植萃损伤修护无硅油洗发水护发素套装480ml 
589242050605, 4195475563088, 魔莉舍 玫瑰精油丝滑洗发露 
587689581058, 3999856936154, 潘婷洗发水护发素套装组合装乳液修护顺滑男女士官方旗舰 
557838894515, 4311480155525, Batiste/碧缇丝 免水洗喷雾 
564211977491, 3563682577363, 汉喜 荷塘月色洗发水2瓶装 
575576375741, 3998506152691, Matin Rosie/玛汀露丝 蓝风铃轻柔飘逸香水洗发水 
587046600121, 4204034191734, LUX/力士 柔亮洗发乳(水润丝滑) 
578320773306, 4611686596748161210, PWU朴物大美小苍兰洗发水护发素套装500ml*2持久留香无硅油洗发水 
590477143042, 4210834694461, 简美 小苍兰滋养洗发乳 
545175437047, 4036940294387, RYO/吕 棕吕洗发水护发素 
587925391638, 4001670113656, Shiseido/资生堂 护理道轻盈丝逸系列洗发露 
587803701818, 4611686606231089722, Mixxlab觅研氨基酸健发洗护套装蓬松控油清爽洗发水男女 
594147291512, 4274318086944, 艾君防脱发育发洗发水女士防掉发断发固发生姜洗发水液露营养液 
595402422756, 4127754204093, 小苍兰洗发水网红款持久留香味男女去屑止痒控油洗头发护发素套装 
521989838231, 3109231851663, Shiseido/资生堂 水之密语洗发露 
15823130413, 73307772447, oba/欧芭 5印象系列双重功效洗发乳 
565579786971, 3865738765150, Greenkosy/绿色溪谷 柔炫丝滑去屑洗发乳 
594153151633, 4274410814607, 滋源无硅油洗发水控油男女修复干枯毛躁官方旗舰店官网正品750ml 
44822262918, 3671602095255, obeis/欧贝斯 去屑洗发露（滋养柔顺型） 
589026677318, 4611686607454065222, 日本amino mason氨基酸清爽控油男女士洗发水护发素套装450ml*2 
44647082305, 3467416476147, JANESE/珍妮诗 焗油滋润二合一洗发露 
585007374660, 3954045504509, HAIR RECIPE/发の食谱 无花果清爽丰盈洗发水530ml 
556938031354, 4611686575365419258, 日本资生堂玛馨妮香氛洗发水护发素套装女无硅油香水型洗发露蓬松 
