data_id, sku_id, title
571303071098, 4216919194242, George caroll/乔治卡罗尔 海洋洗发水沐浴露 
578707791021, 4326622183392, 迪彩 鲜榨小种姜汁洗发乳 
586269598687, 3981154849200, botanist 樱花洗发水 
550338150369, 3517406679126, 阿芙 迷迭香头皮清洁精油洗发露 
593815503721, 4268450962550, 日本amino mason氨基酸修护无硅油洗发水头皮护理男女洗发露450ml 
533953613386, 4611686552381001290, 植观 Luise油我决定清爽控油洗护套装 
575958717490, 4079613305495, 祖马龙小苍兰洗发水套装女士香水型香味持久柔顺网红同款洗头膏正 
550537929517, 3852544063691, 阿迪达斯洗发露控油男士 家庭装洗发膏洗发水沐浴露套装去屑止痒 
584697556998, 3954610980974, HAIR RECIPE/发の食谱 Hair Recipe发之食谱蜂蜜滋润无硅油水果洗发水530ml+530g进口 
592725931621, 4118938025964, PRIME BLUE/尊蓝 尊蓝蓝调香氛洗发露 
557393365893, 4063167974215, SAVOL/章华 牛油果损伤修护洗发水 
575984707520, 3951838835707, KASIPA h精草650ml洗护 
558842854698, 4611686577270242602, 黛丝恩Moist Diane摩洛哥精油洗发水护发素套装受损修护500ml 
560123762694, 3497650921062, 施华蔻斐丝丽芍药丝柔洗发水护发素套装1.36L香氛洗护洗发润发乳 
592870746326, 4087619185292, 吻序 德生源育发健发养发液 
578207976958, 4066572156830, 杜兰轩尼丝 杜兰轩尼丝艾草鲜萃洗发露 
595084626918, 4295490327762, LAVER莱薇尔防脱育发洗发水防脱发育发固发洗发液去油育发生男女 
558790261238, 4611686577217649142, 黛丝恩Moist Diane摩洛哥精油无硅油洗发水护发素套装500ml 
538661470431, 3867004256113, 好迪 好迪男士去屑止痒控油洗发水清爽去油深层清洁洗发露买一送一送200ml 
552809219764, 4611686571236607668, 施华蔻斐丝丽睡莲柔顺洗发水护发素1.36L套装香氛洗护家庭套装 
558773436813, 3477726488653, RYO/吕 吕滋养韧发密集强韧洗发水(油性头皮) 400ml 
20135274486, 71023873217, 海飞丝 男士去油洗发水 
586614481856, 4611686605041869760, 【态度瓶】施华蔻8金纯盈润精油无硅油洗发水洗头膏洗护套装1.2L 
586897143091, 4611686605324530995, 【态度瓶】施华蔻多效修护19氨基酸洗发水护发男女士洗护套装1.2L 
596055319353, 4134829256427, 阿道夫 轻柔丝滑洗发水中样 
38247321950, 3596720135035, 阿道夫洗沐套装控油清爽洗发水+魔红诱惑沐浴露  持久留香 
561944730438, 3570019168172, 潘婷 排浊赋能头皮洗发露 
564304721129, 3564598465838, 海飞丝 无硅油450+200净化露 
566434571434, 3760642378875, 海飞丝 去屑洗发露(恬雅清新) 
592211450034, 4075742081498, 【官方正品】吕男士参海水润舒爽保湿无硅油洗发水新品400ml 
565074252521, 4611686583501640425, 【官方正品】黑吕洗发水护发素改善毛躁臻参洗护套装香400ml*2 
562185124194, 3530565892943, 海飞丝 去屑洗发露黑亮*强韧型 
579942289247, 4611686598369677151, 海飞丝清爽去油洗发水套装700MLx2+200ml 
541246297654, 3522059238711, L＇oreal/欧莱雅 多效修复无硅洗发露 
529826548622, 4611686548253936526, 欧莱雅男士炭爽水润劲爽去油活泉洗发水套装 去头屑控油 清爽洁净 
