data_id, sku_id, title,flag
588254061135,4182379627764, SHISEIDO PROFESSIONAL/资生堂专业美发 护理道 芳氛头皮护理 净透控油洗发 ,N
39957648957,3371341053779, 汉喜 荷塘月色精华无硅油洗发水 ,N
576380165283,4320426394154, 霸王乌发固发防脱发洗发水黑发柔顺修复枯黄白发男女士洗头膏正品 ,N
587776723116,4611686606204111020, Amino Mason 牛油果氨基酸滋润型洗护套组450ml ,N
574201689729,4611686592629077633, ?美国belli孕妇洗发水孕妇专用洗护怀孕期用品氨基酸深度清洁然天 ,N
19755177906,61556979709, Schwarzkopf/施华蔻 水漾精华滋养洗发水 ,N
540232513871,3761922912337, FORSHINE 5/花香5 TPA75-3(H) ,N
538861946704,3869649836602, Batiste/碧缇丝 免水洗发喷雾（柔亮金棕） ,N
574201689729,4611686592629077633, ?美国belli孕妇洗发水孕妇专用洗护怀孕期用品氨基酸深度清洁然天 ,N
19755177906,61556979709, Schwarzkopf/施华蔻 水漾精华滋养洗发水 ,N
540232513871,3761922912337, FORSHINE 5/花香5 TPA75-3(H) ,N
538861946704,3869649836602, Batiste/碧缇丝 免水洗发喷雾（柔亮金棕） ,N
575248270931,4074601130819, HAIR RECIPE/发の食谱 苹果姜滋养修护洗发水280ml ,N
536707593368,3203669294598, L’Oreal professionnel/巴黎欧莱雅沙龙专属 丝泉净化洗发水 ,N
567967235110,3985920315709, Beaver/博柔 摩洛哥油洗发露 ,N
582758552694,4087377091345, 联合利华力士小晶钻樱花之恋无硅油洗发水+护发精华素套装450ml*2 ,N
577327540920,3983790979475, PAHKEN/帕克 迷迭香非离子洗发水护发素加沐浴露 ,N
566603826549,4113868736846, 维特丝 香水香芬柔顺洗发乳 ,N
552573888914,3758296243410, 霸王育发防脱发生姜洗发水控油增发密发男女姜汁增长液旗舰店官网 ,N
572493188327,3728586613495, 韩国进口Ryo紫吕洗发水中草药防脱润发固发男女士滋养控油400ml*2 ,N
594093519188,4289637831385, 日本amino mason氨基酸樱花洗发水护发素限定套装官方正品450ml*2 ,N
42347844375,70756466629, Shiseido/资生堂 护理道芳氛头皮护理洗发露 ,N
522748652170,3152853464149, 力士洗发水液露洗头膏护发素沐浴露乳持久留香家庭套装男女士正品 ,N
582196556262,4134645175295, 徽歌 艾草汁滋润洗发水 ,N
570287483970,3837419338638, Tesori d’Oriente 水莲花 盈润滋养洗发乳 ,N
545249312013,4611686563676699917, 贝亲泡沫沐浴露+泡沫洗发精500ml 婴儿洗发沐浴用品IA117 ,N
565555529064,4276538614696, COCOESSENCE/遇见香芬 男士旷世经典古龙洗发露 ,N
570653853587,3683265972771, Matin Rosie/玛汀露丝 法国香氛柔顺丝滑洗发乳液 ,N
533908823646,3271249521649, MAYWUFA/美吾发 玫瑰精油洗发露 ,N
572249712360,3890177827317, 香馜 香氛洗发乳 ,N
38267220332,4210630706520, Sivia/仙维娜 橄榄去屑柔顺洗发露 ,N
23957184564,77664371006, 章光101 101瑞丝防脱香波 ,N
534767220591,3741891355987, SUKIN 清爽净化洗发水 ,N
575934888395,4112862540694, 和风雨 柔顺清爽无硅油洗发水 ,N
583276462115,3923183145340, TriptychOfLune/三谷 悦动牙买加洗发水 ,N
539999358316,3833122889608, Batiste/碧缇丝 经典洁净免水洗发喷雾 ,N
539336317419,3231379761464, 六神无硅油洗发水洗发露450mlX2去屑控油清爽男女通用家庭装包邮 ,N
564406747102,4230616671472, Selsun 去屑洗发水-强效型 ,N
557457645033,3457237673073, 熊野油脂 沙龙植物洗发水 ,N
585117407751,3981503592586, 头皮毛囊炎去大块头皮屑药神器硫磺软膏除螨去头螨去屑止痒洗发水 ,N
39947616926,3867289313640, 资生堂洗护套装 丝蓓绮奢耀柔艳洗发水护发素750ml*2改善暗哑干枯 ,N
587530961617,4168747287144, 丝路瑰宝 芙缇生姜防脱育发洗发水 ,N
45237724757,3139730370834, JANESE/珍妮诗 清爽止痒二合一洗发露 ,N
539322097858,3938582373429, 艾诗沐浴露洗发水套装持久留香无硅油去屑止痒保湿滋润家庭装优雅 ,N
563729351380,4255759482770, 采乐酮康正品非康王洗发水去屑止痒控油神器男女士旗舰店官方旗舰 ,N
595351333805,4302322478989, 魔香小苍兰洗发水护发素沐浴露套装女男持久留香家庭装洗护网红款 ,N
536645917443,3859037461496, 采乐 香水祛屑洗发露 ,N
580737999021,3870649065315, PAHKEN/帕克 芙缇生姜防脱育发洗发水 ,N
37367825227,3430146852180, 阿道夫 净澈清爽洗发乳液420ml ,N
534680353211,4611686553107741115, 施华蔻斐丝丽雏菊香氛洗发水润发乳清爽男女士官方洗护套装1360ml ,N
529721739788,3209321270684, 施华蔻男士洗发水防掉发调理修护针对细弱易掉发质洗发露450ml ,N
38232631624,3974979522221, 阿道夫 净澈清爽洗发乳液 ,N
575858525278,3784138668924, 海飞丝无硅油去屑止痒控油洗发水液露套装洗发膏男女正品450ml*3 ,N
520307050786,3101489472074, L'OREAL /欧莱雅 透明质酸水润72h洗发露 ,N
545152571565,3451116562546, 海飞丝 去屑洗发露(怡神冰凉型) ,N
2850871799,4033823417915, 海飞丝 去屑洗发露深层洁净型 ,N
583520997166,4611686601948385070, 【官方正品】蓝吕洗发水护发素男士无硅油去屑洗护套装女400ml*2 ,N
560489824228,4611686578917212132, 【官方正品】绿吕控油蓬松清爽男士无硅油洗发水组合女清香400g*2 ,N
535919649838,3662705722930, KERASTASE/卡诗 丝韧焕活洗发水 ,N
558648533760,4611686577075921664, 【官方旗舰 】卡诗去屑净化洗发水无硅油深层清洁去头屑 ,N
530894058692,3363234416514, 欧莱雅美发透明质酸水润洗发露套装700ml*2 补水保湿正品 无硅油 ,N
572082701149,3883924779609, L'OREAL /欧莱雅 奇焕精油洗发露 (奇焕炫亮) ,N
540832013590,3244505309921, 海飞丝洗发水/露丝质柔滑洗发膏750ml/700ml/500ml官网旗舰洗发乳 ,N
557313783044,4611686575741170948, 伊卡璐 Herbalessences洗发水 ,N
589343083369,4022767280914, 海飞丝 0%硅油 微米净透水润 去屑洗发露 ,N
540717285151,3243485669060, 日本玉肌进口百年品牌芬芳无硅油洗发水洗发露540ml*2自由搭配 ,N
522605235173,3111407036619, CLEAR/清扬去屑洗发露新款多效水润养护型750g 去屑滋养洗发水 ,N
40241133980,63359295167, 清扬洗发水去屑洗发露男士多效水润750+女士多效水润750洗发套装 ,N
550885416460,4611686569312804364, 施华蔻斐丝丽向阳花洗发水护发素男女士洗护套装官方正品1360ml ,N
534629014147,4611686553056402051, 施华蔻斐丝丽睡莲水养洗发水套装2瓶平衡水养清香450ml+450ml ,N
36266192710,73788632749, L'OREAL /欧莱雅 精油润养洗发露 ,N
581954522558,4063814359165, 阿道夫 修护滋养洗发水 ,N
15579096437,61374047627, 海飞丝洗发水护发素套装丝源复活头皮洗530ml+护530ml ,N
575581122672,3786109012460, 海飞丝洗发水露丝质柔滑5ml*100袋旅行装5毫升去屑小包袋装洗头膏 ,N
38232571056,3975203938015, 阿道夫 祛屑止痒洗发乳液420ml ,N
522027639218,3995000343202, 宝洁潘婷乳液洗发水护发素套装洗护 洗发露男女洗头膏500*2+500 ,N
523025117576,3976774663561, 阿道夫 净澈清爽洗发水+护发素 ,N
586726059434,4611686605153447338, 海飞丝防脱发洗发水青春男士女套装护根防掉焕活乳精华官方旗舰店 ,N
545112811220,4611686563540199124, 【官方旗舰  】卡诗舒缓丝盈洗发水500ml 舒缓头皮 日常 ,N
558648533760,4611686577075921664, 【官方旗舰 】卡诗去屑净化洗发水无硅油深层清洁去头屑 ,N
572082701149,3883924779609, L'OREAL /欧莱雅 奇焕精油洗发露 (奇焕炫亮) ,N
540832013590,3244505309921, 海飞丝洗发水/露丝质柔滑洗发膏750ml/700ml/500ml官网旗舰洗发乳 ,N
584690000216,3954469248753, 海飞丝 头皮护理洗发露(菁纯丝滑) ,N
592201334874,4072620000458, 【官方正品】吕男士参姜去屑无硅油洗发水新品200ml ,N
571797331498,4611686590224719402, 【官方正品】绿吕洗发水蓝吕舒盈清润净澈控油去屑蓬松洗护套装香 ,N
551628101067,4179554054681, AUSSIE 丰盈蓬松洗发水 ,N
557313783044,4611686575741170948, 伊卡璐 Herbalessences洗发水 ,N
42529380516,4611686060956768420, 欧莱雅美发多效修复滋润发丝洗发水露护发素套装400*2+400ml正品 ,N
555836899009,3597971639297, L'OREAL /欧莱雅 芯基源洗发水(针对自然细软发质) ,N
24540744248,74692532907, L＇oreal/欧莱雅 沙龙洗护致臻修护洗发水 ,N
18907787236,3644944544283, 联合利华清扬多效水润男女士洗发水/露去头屑留香官方正品500g*2 ,N
549322868832,3503935930754, 【屈臣氏】施华蔻赋芮深海臻润洗发露400ml ,N
40841703607,62235861214, 【屈臣氏】资生堂惠润鲜花芳香洗护套装(洗发露/水+护发素)男女士 ,N
564629875785,4611686583057263689, 2瓶 施华蔻男士火山岩洗发露450ml洗发水装无硅油强根去油腻去屑 ,N
584990209086,3956240296071, 施华蔻洗发露水凝胶原修护洗发水男女士补水洗护套装洗头膏1.9L ,N
579470672403,3853997524666, CLEAR/清扬 清扬女生去屑洗发水花丛邂逅 ,N
582758552694,4087377091345, 联合利华力士小晶钻樱花之恋无硅油洗发水+护发精华素套装450ml*2 ,N
563675773364,3553019784538, CLEAR/清扬 润养去屑洗发露 ,N
561053063652,3509864884749, 资生堂洗发水两瓶丝蓓绮滢艳润养洗发露500ml*2瓶顺滑滋养 ,N
38347251930,4068800600811, 清扬洗发水男士去屑止痒洗头膏洗发露多效水润型官方正品 ,N
572663382747,3725263244661, RYO/吕 红吕洗发水（单瓶装） ,N
40241133980,63359295167, 清扬洗发水去屑洗发露男士多效水润750+女士多效水润750洗发套装 ,N
